Location,Price,Area,BHK,City,Bathroom,Price_per_Sqft
Wadala,70000000.0,2000.0,4,Mumbai,4.0,35000.0
Wadala,28000000.0,1250.0,3,Mumbai,3.0,22400.0
Wadala,21500000.0,930.0,2,Mumbai,2.0,23118.279569892475
Wadala,34000000.0,1250.0,3,Mumbai,3.0,27200.0
Wadala,19500000.0,930.0,2,Mumbai,2.0,20967.74193548387
Wadala,13500000.0,630.0,1,Mumbai,2.0,21428.571428571428
Wadala,17500000.0,780.0,2,Mumbai,2.0,22435.897435897437
Wadala,17500000.0,691.0,2,Mumbai,2.0,25325.61505065123
Wadala,35000000.0,1200.0,3,Mumbai,3.0,29166.666666666668
Wadala,32500000.0,1150.0,3,Mumbai,3.0,28260.869565217392
Wadala,47000000.0,1350.0,3,Mumbai,3.0,34814.81481481482
Wadala,43000000.0,1800.0,4,Mumbai,4.0,23888.88888888889
Wadala,17000000.0,755.0,2,Mumbai,2.0,22516.556291390727
Wadala,29700000.0,919.0,2,Mumbai,2.0,32317.736670293798
Wadala,32900000.0,1250.0,2,Mumbai,2.0,26320.0
Wadala,37000000.0,1300.0,2,Mumbai,2.0,28461.53846153846
Wadala,28000000.0,785.0,2,Mumbai,2.0,35668.789808917194
Wadala,28000000.0,766.0,2,Mumbai,2.0,36553.52480417755
Wadala,27000000.0,743.0,2,Mumbai,2.0,36339.16554508748
Wadala,55000000.0,1577.0,4,Mumbai,4.0,34876.34749524413
Wadala,47000000.0,1662.0,4,Mumbai,5.0,28279.181708784596
Wadala,47000000.0,1191.0,3,Mumbai,3.0,39462.636439966416
Wadala,31000000.0,777.0,2,Mumbai,2.0,39897.0398970399
Wadala,50300000.0,1309.0,3,Mumbai South,3.0,38426.27960275019
Wadala,67700000.0,1768.0,4,Mumbai South,4.0,38291.85520361991
Wadala,25567119.0,737.0,2,Mumbai South,2.0,34690.79918588874
Wadala,35588821.0,1010.0,3,Mumbai South,3.0,35236.456435643566
Wadala,20370460.0,535.0,2,Mumbai South,2.0,38075.6261682243
Wadala,31205100.0,820.0,3,Mumbai South,3.0,38055.0
Wadala,36110000.0,785.0,2,Mumbai South,2.0,46000.0
Wadala,54786000.0,1191.0,3,Mumbai South,3.0,46000.0
Wadala,76452000.0,1662.0,4,Mumbai South,4.0,46000.0
Wadala,31640000.0,791.0,2,Mumbai South,2.0,40000.0
Wadala,49000000.0,1225.0,3,Mumbai South,3.0,40000.0
Wadala,22465415.0,788.0,2,Mumbai South,2.0,28509.40989847716
Wadala,33099425.0,1161.0,3,Mumbai South,3.0,28509.409991386736
Wadala,29735314.0,1043.0,4,Mumbai South,4.0,28509.409395973154
Whitefield,3800000.0,1170.0,2,Bangalore,2.0,3247.863247863248
Whitefield,7000000.0,1800.0,3,Bangalore,2.0,3888.8888888888887
Whitefield,29500000.0,2785.0,4,Bangalore,5.0,10592.45960502693
Whitefield,8100000.0,1610.0,3,Bangalore,3.0,5031.055900621118
Whitefield,9482000.0,1459.0,2,Bangalore,2.0,6498.971898560658
Whitefield,9100000.0,2010.0,3,Bangalore,3.0,4527.363184079602
Whitefield,65000000.0,5700.0,4,Bangalore,5.0,11403.508771929824
Whitefield,5191000.0,1116.0,2,Bangalore,2.0,4651.433691756272
Whitefield,42000000.0,4200.0,4,Bangalore,4.0,10000.0
Whitefield,4760000.0,1225.0,2,Bangalore,2.0,3885.714285714286
Whitefield,5300000.0,1075.0,2,Bangalore,2.0,4930.232558139535
Whitefield,7500000.0,1280.0,2,Bangalore,2.0,5859.375
Whitefield,5800000.0,1173.0,2,Bangalore,2.0,4944.58653026428
Whitefield,16100000.0,1910.0,3,Bangalore,3.0,8429.319371727748
Whitefield,23000000.0,3252.0,4,Bangalore,4.0,7072.570725707257
Whitefield,70000000.0,11890.0,4,Bangalore,4.0,5887.300252312868
Whitefield,4216000.0,1130.0,2,Bangalore,2.0,3730.973451327434
Whitefield,4850000.0,1040.0,2,Bangalore,2.0,4663.461538461538
Whitefield,7000000.0,1150.0,2,Bangalore,2.0,6086.95652173913
Whitefield,10100000.0,1768.0,3,Bangalore,3.0,5712.669683257918
Whitefield,6195000.0,1500.0,3,Bangalore,3.0,4130.0
Whitefield,31500000.0,4144.0,4,Bangalore,4.0,7601.351351351352
Whitefield,31300000.0,2500.0,3,Bangalore,3.0,12520.0
Whitefield,36000000.0,4104.0,4,Bangalore,4.0,8771.929824561403
Whitefield,10000000.0,1790.0,3,Bangalore,3.0,5586.592178770949
Whitefield,10000000.0,1720.0,3,Bangalore,3.0,5813.953488372093
Whitefield,5600000.0,1140.0,2,Bangalore,2.0,4912.2807017543855
Whitefield,9100000.0,1640.0,3,Bangalore,4.0,5548.780487804878
Whitefield,3500000.0,805.0,2,Bangalore,2.0,4347.826086956522
Whitefield,5995000.0,1155.0,2,Bangalore,2.0,5190.476190476191
Whitefield,12600000.0,2280.0,3,Bangalore,4.0,5526.315789473684
Whitefield,6000000.0,1650.0,3,Bangalore,3.0,3636.3636363636365
Whitefield,8300000.0,1447.0,2,Bangalore,2.0,5736.005528680028
Whitefield,5191000.0,1116.0,2,Bangalore,2.0,4651.433691756272
Whitefield,13000000.0,1897.0,3,Bangalore,3.0,6852.925672113864
Whitefield,12500000.0,2225.0,3,Bangalore,2.0,5617.9775280898875
Whitefield,7950000.0,1495.0,2,Bangalore,2.0,5317.725752508361
Whitefield,6200000.0,1113.0,2,Bangalore,2.0,5570.530098831986
Whitefield,16300000.0,2268.0,4,Bangalore,3.0,7186.94885361552
Whitefield,7200000.0,1560.0,3,Bangalore,2.0,4615.384615384615
Whitefield,4584000.0,1200.0,2,Bangalore,2.0,3820.0
Whitefield,20000000.0,2400.0,4,Bangalore,4.0,8333.333333333334
Whitefield,7500000.0,1985.0,3,Bangalore,3.0,3778.337531486146
Whitefield,9500000.0,1360.0,2,Bangalore,2.0,6985.294117647059
Whitefield,4000000.0,1254.0,2,Bangalore,2.0,3189.792663476874
Whitefield,9479000.0,1697.0,3,Bangalore,3.0,5585.739540365351
Whitefield,40000000.0,5000.0,4,Bangalore,4.0,8000.0
Whitefield,52500000.0,4800.0,4,Bangalore,4.0,10937.5
Whitefield,25000000.0,3000.0,4,Bangalore,5.0,8333.333333333334
Whitefield,11500000.0,1700.0,3,Bangalore,3.0,6764.705882352941
Whitefield,4100000.0,1140.0,2,Bangalore,2.0,3596.4912280701756
Whitefield,5700000.0,1190.0,2,Bangalore,2.0,4789.915966386555
Whitefield,16200000.0,2842.0,3,Bangalore,3.0,5700.2111189303305
Whitefield,6081000.0,1403.0,3,Bangalore,2.0,4334.283677833215
Whitefield,46500000.0,3100.0,4,Bangalore,4.0,15000.0
Whitefield,4500000.0,1232.0,2,Bangalore,2.0,3652.5974025974024
Whitefield,6500000.0,1485.0,3,Bangalore,3.0,4377.104377104377
Whitefield,13000000.0,1500.0,3,Bangalore,3.0,8666.666666666666
Whitefield,7500000.0,1280.0,2,Bangalore,2.0,5859.375
Whitefield,7100000.0,1330.0,2,Bangalore,2.0,5338.345864661655
Whitefield,7800000.0,1405.0,3,Bangalore,2.0,5551.601423487545
Whitefield,11500000.0,2225.0,3,Bangalore,3.0,5168.539325842697
Whitefield,9505000.0,1272.0,2,Bangalore,2.0,7472.4842767295595
Whitefield,3900000.0,1205.0,2,Bangalore,2.0,3236.514522821577
Whitefield,7200000.0,1541.0,3,Bangalore,3.0,4672.290720311486
Whitefield,7100000.0,1192.0,2,Bangalore,2.0,5956.375838926175
Whitefield,6130000.0,1277.0,2,Bangalore,2.0,4800.313234142522
Whitefield,4000000.0,1185.0,2,Bangalore,2.0,3375.5274261603377
Whitefield,5465000.0,1306.0,3,Bangalore,3.0,4184.532924961715
Whitefield,8900000.0,1626.0,3,Bangalore,3.0,5473.554735547355
Whitefield,8800000.0,1585.0,3,Bangalore,3.0,5552.05047318612
Whitefield,6200000.0,1125.0,2,Bangalore,2.0,5511.111111111111
Whitefield,8500000.0,1280.0,2,Bangalore,2.0,6640.625
Whitefield,6850000.0,1200.0,3,Bangalore,3.0,5708.333333333333
Whitefield,33000000.0,4000.0,4,Bangalore,4.0,8250.0
Whitefield,13600000.0,1420.0,2,Bangalore,2.0,9577.464788732394
Whitefield,10800000.0,1697.0,3,Bangalore,3.0,6364.172068355922
Whitefield,5800000.0,1205.0,2,Bangalore,2.0,4813.278008298756
Whitefield,31200000.0,3606.0,4,Bangalore,4.0,8652.246256239601
Whitefield,12500000.0,1204.0,4,Bangalore,4.0,10382.059800664452
Whitefield,9000000.0,1485.0,2,Bangalore,2.0,6060.606060606061
Whitefield,5000000.0,950.0,1,Bangalore,1.0,5263.1578947368425
Whitefield,19900000.0,3584.0,4,Bangalore,4.0,5552.455357142857
Whitefield,32900000.0,2400.0,4,Bangalore,5.0,13708.333333333334
Whitefield,4500000.0,825.0,1,Bangalore,1.0,5454.545454545455
Whitefield,6000000.0,1155.0,2,Bangalore,2.0,5194.805194805195
Whitefield,9200000.0,2010.0,3,Bangalore,3.0,4577.114427860696
Whitefield,8500000.0,1635.0,3,Bangalore,2.0,5198.7767584097855
Whitefield,7900000.0,1216.0,2,Bangalore,2.0,6496.710526315789
Whitefield,5620000.0,1200.0,3,Bangalore,3.0,4683.333333333333
Whitefield,6500000.0,1215.0,2,Bangalore,2.0,5349.794238683127
Whitefield,9000000.0,1870.0,3,Bangalore,3.0,4812.834224598931
Whitefield,4950000.0,1260.0,2,Bangalore,2.0,3928.5714285714284
Whitefield,6300000.0,920.0,2,Bangalore,2.0,6847.826086956522
Whitefield,4050000.0,1165.0,2,Bangalore,2.0,3476.3948497854076
Whitefield,7100000.0,1170.0,2,Bangalore,2.0,6068.376068376068
Whitefield,7500000.0,1118.0,2,Bangalore,2.0,6708.4078711985685
Whitefield,11000000.0,1800.0,3,Bangalore,3.0,6111.111111111111
Whitefield,10300000.0,1562.0,3,Bangalore,3.0,6594.110115236876
Whitefield,6700000.0,1190.0,2,Bangalore,2.0,5630.252100840336
Whitefield,4800000.0,1102.0,2,Bangalore,2.0,4355.716878402904
Whitefield,12800000.0,2321.0,3,Bangalore,4.0,5514.864282636794
Whitefield,9500000.0,1320.0,2,Bangalore,2.0,7196.969696969697
Whitefield,3500000.0,735.0,2,Bangalore,2.0,4761.9047619047615
Whitefield,7500000.0,1896.0,3,Bangalore,3.0,3955.6962025316457
Whitefield,20000000.0,3010.0,3,Bangalore,3.0,6644.518272425249
Whitefield,9617000.0,1346.0,2,Bangalore,2.0,7144.873699851411
Whitefield,31600000.0,3850.0,3,Bangalore,5.0,8207.792207792209
Whitefield,4371000.0,1410.0,3,Bangalore,3.0,3100.0
Whitefield,4400000.0,1150.0,3,Bangalore,2.0,3826.086956521739
Whitefield,5200000.0,1280.0,2,Bangalore,2.0,4062.5
Whitefield,15500000.0,2500.0,4,Bangalore,4.0,6200.0
Whitefield,5500000.0,905.0,1,Bangalore,1.0,6077.348066298343
Whitefield,4613000.0,1200.0,2,Bangalore,2.0,3844.1666666666665
Whitefield,14600000.0,2268.0,4,Bangalore,3.0,6437.389770723104
Whitefield,5500000.0,1150.0,2,Bangalore,2.0,4782.608695652174
Whitefield,7180000.0,1500.0,3,Bangalore,3.0,4786.666666666667
Whitefield,21000000.0,3537.0,4,Bangalore,5.0,5937.234944868533
Whitefield,5590000.0,1285.0,2,Bangalore,2.0,4350.194552529183
Whitefield,11500000.0,1697.0,3,Bangalore,3.0,6776.664702416028
Whitefield,3600000.0,1130.0,2,Bangalore,2.0,3185.8407079646017
Whitefield,3900000.0,1215.0,2,Bangalore,2.0,3209.8765432098767
Whitefield,15000000.0,1520.0,3,Bangalore,2.0,9868.421052631578
Whitefield,7950000.0,1495.0,2,Bangalore,2.0,5317.725752508361
Whitefield,29000000.0,3250.0,5,Bangalore,5.0,8923.076923076924
Whitefield,6648000.0,1216.0,2,Bangalore,2.0,5467.105263157895
Whitefield,5400000.0,1350.0,3,Bangalore,3.0,4000.0
Whitefield,6000000.0,1173.0,2,Bangalore,2.0,5115.089514066496
Whitefield,7500000.0,1269.0,2,Bangalore,2.0,5910.16548463357
Whitefield,25000000.0,3227.0,5,Bangalore,5.0,7747.133560582584
Whitefield,7900000.0,1545.0,3,Bangalore,3.0,5113.26860841424
Whitefield,5465000.0,1306.0,3,Bangalore,3.0,4184.532924961715
Whitefield,3500000.0,1000.0,2,Bangalore,2.0,3500.0
Whitefield,26000000.0,3262.0,4,Bangalore,4.0,7970.570202329859
Whitefield,5746000.0,1386.0,3,Bangalore,3.0,4145.743145743146
Whitefield,7928000.0,1132.0,2,Bangalore,2.0,7003.533568904593
Whitefield,4584000.0,1200.0,2,Bangalore,2.0,3820.0
Whitefield,33000000.0,3000.0,4,Bangalore,4.0,11000.0
Whitefield,3900000.0,1140.0,2,Bangalore,2.0,3421.0526315789475
Whitefield,16000000.0,2830.0,4,Bangalore,5.0,5653.7102473498235
Whitefield,4000000.0,1205.0,2,Bangalore,2.0,3319.5020746887967
Whitefield,7000000.0,1195.0,2,Bangalore,2.0,5857.740585774059
Whitefield,28400000.0,3480.0,3,Bangalore,4.0,8160.919540229885
Whitefield,7900000.0,1738.0,3,Bangalore,2.0,4545.454545454545
Whitefield,20000000.0,1500.0,4,Bangalore,4.0,13333.333333333334
Whitefield,28500000.0,3004.0,4,Bangalore,4.0,9487.350199733688
Whitefield,7200000.0,1250.0,2,Bangalore,2.0,5760.0
Whitefield,7700000.0,1340.0,2,Bangalore,2.0,5746.268656716418
Whitefield,7950000.0,1320.0,2,Bangalore,2.0,6022.727272727273
Whitefield,5270000.0,750.0,2,Bangalore,2.0,7026.666666666667
Whitefield,6196000.0,1200.0,3,Bangalore,3.0,5163.333333333333
Whitefield,4100000.0,1180.0,2,Bangalore,2.0,3474.576271186441
Whitefield,30600000.0,3000.0,4,Bangalore,4.0,10200.0
Whitefield,3500000.0,1095.0,2,Bangalore,2.0,3196.3470319634703
Whitefield,6700000.0,1415.0,2,Bangalore,2.0,4734.982332155477
Whitefield,4136000.0,1105.0,2,Bangalore,2.0,3742.9864253393666
Whitefield,4500000.0,1200.0,2,Bangalore,2.0,3750.0
Whitefield,27000000.0,3445.0,4,Bangalore,5.0,7837.44557329463
Whitefield,14000000.0,1700.0,3,Bangalore,3.0,8235.29411764706
Whitefield,40000000.0,4827.0,4,Bangalore,4.0,8286.720530350114
Whitefield,8450000.0,1405.0,2,Bangalore,2.0,6014.234875444839
Whitefield,5700000.0,1345.0,3,Bangalore,2.0,4237.918215613383
Whitefield,28000000.0,3252.0,4,Bangalore,4.0,8610.086100861008
Whitefield,4500000.0,1200.0,2,Bangalore,2.0,3750.0
Whitefield,9000000.0,1150.0,2,Bangalore,2.0,7826.086956521739
Whitefield,14700000.0,2400.0,4,Bangalore,4.0,6125.0
Whitefield,6400000.0,1440.0,3,Bangalore,2.0,4444.444444444444
Whitefield,3500000.0,624.0,1,Bangalore,1.0,5608.974358974359
Whitefield,4500000.0,1200.0,2,Bangalore,2.0,3750.0
Whitefield,4149000.0,1109.0,2,Bangalore,2.0,3741.2082957619477
Whitefield,85000000.0,4356.0,4,Bangalore,5.0,19513.314967860424
Whitefield,9500000.0,1700.0,3,Bangalore,3.0,5588.235294117647
Whitefield,40000000.0,4960.0,4,Bangalore,4.0,8064.5161290322585
Whitefield,19800000.0,2928.0,4,Bangalore,4.0,6762.295081967213
Whitefield,6200000.0,1215.0,2,Bangalore,2.0,5102.880658436214
Whitefield,17500000.0,2700.0,3,Bangalore,5.0,6481.481481481482
Whitefield,8400000.0,1216.0,2,Bangalore,2.0,6907.894736842105
Whitefield,20400000.0,2882.0,4,Bangalore,5.0,7078.417765440666
Whitefield,14000000.0,1840.0,3,Bangalore,3.0,7608.695652173913
Whitefield,12200000.0,1778.0,3,Bangalore,3.0,6861.6422947131605
Whitefield,8000000.0,1400.0,2,Bangalore,2.0,5714.285714285715
Whitefield,35000000.0,3100.0,4,Bangalore,4.0,11290.322580645161
Whitefield,2500000.0,650.0,1,Bangalore,1.0,3846.153846153846
Whitefield,12500000.0,2155.0,4,Bangalore,3.0,5800.46403712297
Whitefield,5900000.0,1230.0,2,Bangalore,2.0,4796.747967479675
Whitefield,4000000.0,1205.0,2,Bangalore,2.0,3319.5020746887967
Whitefield,4000000.0,1125.0,2,Bangalore,2.0,3555.5555555555557
Whitefield,2100000.0,810.0,1,Bangalore,1.0,2592.5925925925926
Whitefield,6906000.0,1216.0,2,Bangalore,2.0,5679.276315789473
Whitefield,7500000.0,1216.0,2,Bangalore,2.0,6167.763157894737
Whitefield,7800000.0,1355.0,2,Bangalore,2.0,5756.457564575646
Whitefield,7700000.0,1255.0,2,Bangalore,2.0,6135.4581673306775
Whitefield,7300000.0,1216.0,2,Bangalore,2.0,6003.289473684211
Whitefield,4500000.0,1140.0,2,Bangalore,2.0,3947.3684210526317
Whitefield,6000000.0,1190.0,2,Bangalore,2.0,5042.016806722689
Whitefield,5500000.0,1312.0,2,Bangalore,2.0,4192.073170731707
Whitefield,10000000.0,1745.0,3,Bangalore,3.0,5730.659025787965
Whitefield,22400000.0,3200.0,4,Bangalore,4.0,7000.0
Whitefield,3900000.0,1096.0,2,Bangalore,2.0,3558.394160583942
Whitefield,4490000.0,825.0,1,Bangalore,1.0,5442.424242424242
Whitefield,5191000.0,1116.0,2,Bangalore,2.0,4651.433691756272
Whitefield,5349000.0,1227.0,2,Bangalore,2.0,4359.413202933985
Whitefield,4700000.0,1235.0,2,Bangalore,2.0,3805.668016194332
Whitefield,13800000.0,1870.0,3,Bangalore,3.0,7379.679144385027
Whitefield,3900000.0,1175.0,2,Bangalore,2.0,3319.148936170213
Whitefield,52500000.0,4400.0,4,Bangalore,5.0,11931.818181818182
Whitefield,4100000.0,1180.0,2,Bangalore,2.0,3474.576271186441
Whitefield,12500000.0,1862.0,3,Bangalore,3.0,6713.211600429646
Whitefield,36000000.0,2403.0,4,Bangalore,5.0,14981.2734082397
Whitefield,11300000.0,1655.0,3,Bangalore,3.0,6827.794561933535
Whitefield,2944000.0,530.0,1,Bangalore,1.0,5554.7169811320755
Whitefield,5700000.0,1085.0,2,Bangalore,2.0,5253.4562211981565
Whitefield,5000000.0,905.0,1,Bangalore,1.0,5524.861878453039
Whitefield,8200000.0,1600.0,3,Bangalore,3.0,5125.0
Whitefield,8000000.0,1230.0,4,Bangalore,4.0,6504.065040650406
Whitefield,4000000.0,1255.0,2,Bangalore,2.0,3187.2509960159364
Whitefield,5200000.0,905.0,1,Bangalore,1.0,5745.85635359116
Whitefield,5715000.0,1200.0,3,Bangalore,3.0,4762.5
Whitefield,5243000.0,1451.0,3,Bangalore,2.0,3613.370089593384
Whitefield,3785000.0,1187.0,2,Bangalore,2.0,3188.7110362257795
Whitefield,8300000.0,1216.0,2,Bangalore,2.0,6825.6578947368425
Whitefield,6500000.0,1301.0,2,Bangalore,2.0,4996.156802459646
Whitefield,28000000.0,2500.0,3,Bangalore,3.0,11200.0
Whitefield,5500000.0,1330.0,3,Bangalore,2.0,4135.338345864661
Whitefield,5500000.0,1155.0,2,Bangalore,2.0,4761.9047619047615
Whitefield,7600000.0,1355.0,2,Bangalore,3.0,5608.856088560886
Whitefield,22600000.0,4075.0,4,Bangalore,5.0,5546.01226993865
Whitefield,7500000.0,1216.0,2,Bangalore,2.0,6167.763157894737
Whitefield,38000000.0,4000.0,4,Bangalore,4.0,9500.0
Whitefield,6500000.0,1242.0,2,Bangalore,2.0,5233.494363929147
Whitefield,6700000.0,1495.0,3,Bangalore,2.0,4481.605351170569
Whitefield,6500000.0,1548.0,3,Bangalore,3.0,4198.966408268734
Whitefield,4613000.0,1200.0,2,Bangalore,2.0,3844.1666666666665
Whitefield,4613000.0,1200.0,2,Bangalore,2.0,3844.1666666666665
Whitefield,5800000.0,1405.0,3,Bangalore,3.0,4128.113879003558
Whitefield,7300000.0,1355.0,2,Bangalore,2.0,5387.453874538745
Whitefield,15800000.0,2882.0,4,Bangalore,5.0,5482.303955586398
Whitefield,5100000.0,750.0,1,Bangalore,1.0,6800.0
Whitefield,3999000.0,1105.0,2,Bangalore,2.0,3619.004524886878
Whitefield,2673000.0,2324.0,2,Bangalore,2.0,1150.172117039587
Whitefield,7700000.0,1173.0,2,Bangalore,2.0,6564.364876385337
Whitefield,6840000.000000001,1200.0,3,Bangalore,3.0,5700.000000000001
Whitefield,3700000.0,982.0,2,Bangalore,2.0,3767.8207739307536
Whitefield,4200000.0,1118.0,2,Bangalore,2.0,3756.7084078711987
Whitefield,6900000.0,1216.0,2,Bangalore,2.0,5674.3421052631575
Whitefield,25000000.0,3425.0,4,Bangalore,5.0,7299.270072992701
Whitefield,40000000.0,3000.0,3,Bangalore,3.0,13333.333333333334
Whitefield,52500000.0,4003.0,4,Bangalore,6.0,13115.16362727954
Whitefield,3700000.0,1100.0,2,Bangalore,2.0,3363.6363636363635
Whitefield,5600000.0,1200.0,3,Bangalore,3.0,4666.666666666667
Whitefield,4960000.0,1550.0,3,Bangalore,2.0,3200.0
Whitefield,55000000.0,4100.0,4,Bangalore,4.0,13414.634146341463
Whitefield,12800000.0,2173.0,3,Bangalore,3.0,5890.473999079613
Whitefield,4500000.0,1435.0,3,Bangalore,3.0,3135.8885017421603
Whitefield,6200000.0,905.0,1,Bangalore,1.0,6850.828729281768
Whitefield,13800000.0,1870.0,3,Bangalore,3.0,7379.679144385027
Whitefield,9926000.0,1320.0,2,Bangalore,2.0,7519.69696969697
Whitefield,19000000.0,2901.0,3,Bangalore,4.0,6549.465701482248
Whitefield,27000000.0,2403.0,4,Bangalore,4.0,11235.955056179775
Whitefield,9651000.0,1485.0,2,Bangalore,2.0,6498.989898989899
Whitefield,10100000.0,1755.0,3,Bangalore,3.0,5754.985754985755
Whitefield,55000000.0,4800.0,4,Bangalore,5.0,11458.333333333334
Whitefield,6300000.0,1608.0,3,Bangalore,2.0,3917.910447761194
Whitefield,14900000.0,2225.0,3,Bangalore,3.0,6696.6292134831465
Whitefield,8200000.0,1250.0,2,Bangalore,2.0,6560.0
Whitefield,17800000.0,1800.0,4,Bangalore,4.0,9888.888888888889
Whitefield,4000000.0,605.0,1,Bangalore,1.0,6611.570247933884
Whitefield,4100000.0,1185.0,2,Bangalore,2.0,3459.915611814346
Whitefield,5658000.0,1200.0,3,Bangalore,3.0,4715.0
Whitefield,15600000.0,2210.0,3,Bangalore,3.0,7058.823529411765
Whitefield,7820000.0,1173.0,2,Bangalore,2.0,6666.666666666667
Whitefield,13000000.0,1740.0,3,Bangalore,4.0,7471.264367816092
Whitefield,62500000.0,5924.0,4,Bangalore,4.0,10550.303848750844
Whitefield,7500000.0,1216.0,2,Bangalore,2.0,6167.763157894737
Whitefield,3500000.0,1060.0,2,Bangalore,2.0,3301.8867924528304
Whitefield,12000000.0,1655.0,3,Bangalore,3.0,7250.755287009063
Whitefield,30000000.0,4003.0,4,Bangalore,6.0,7494.379215588308
Whitefield,4500000.0,1125.0,2,Bangalore,2.0,4000.0
Whitefield,50000000.0,4400.0,4,Bangalore,5.0,11363.636363636364
Whitefield,7000000.0,1180.0,2,Bangalore,2.0,5932.203389830508
Whitefield,6900000.0,1280.0,2,Bangalore,2.0,5390.625
Whitefield,13000000.0,2023.0,3,Bangalore,4.0,6426.099851705388
Whitefield,40000000.0,3589.0,4,Bangalore,5.0,11145.165784341041
Whitefield,11800000.0,2134.0,3,Bangalore,4.0,5529.522024367385
Whitefield,6200000.0,1458.0,3,Bangalore,2.0,4252.400548696845
Whitefield,8000000.0,1808.0,3,Bangalore,4.0,4424.778761061947
Whitefield,6000000.0,905.0,1,Bangalore,1.0,6629.834254143647
Whitefield,7000000.0,1537.0,3,Bangalore,2.0,4554.326610279766
Whitefield,5500000.0,1186.0,2,Bangalore,2.0,4637.43676222597
Whitefield,8500000.0,1806.0,3,Bangalore,3.0,4706.5337763012185
Whitefield,3522000.0,1109.0,2,Bangalore,2.0,3175.834084761046
Whitefield,6700000.0,1216.0,2,Bangalore,2.0,5509.868421052632
Whitefield,9000000.0,1452.0,3,Bangalore,3.0,6198.347107438017
Whitefield,24000000.0,2850.0,4,Bangalore,5.0,8421.052631578947
Whitefield,5500000.0,1150.0,2,Bangalore,2.0,4782.608695652174
Whitefield,6900000.0,1600.0,3,Bangalore,3.0,4312.5
Whitefield,19000000.0,2830.0,4,Bangalore,5.0,6713.780918727915
Whitefield,7850000.0,1295.0,2,Bangalore,2.0,6061.776061776061
Whitefield,5760000.0,840.0,1,Bangalore,1.0,6857.142857142857
Whitefield,10400000.0,1991.0,3,Bangalore,3.0,5223.505775991964
Whitefield,125000000.0,10200.0,4,Bangalore,4.0,12254.901960784313
Whitefield,4100000.0,1190.0,2,Bangalore,2.0,3445.378151260504
Whitefield,3547000.0,1109.0,2,Bangalore,2.0,3198.376916140667
Whitefield,24200000.0,5200.0,4,Bangalore,5.0,4653.846153846154
Whitefield,9700000.0,1655.0,3,Bangalore,3.0,5861.027190332326
Whitefield,15000000.0,1850.0,3,Bangalore,3.0,8108.108108108108
Whitefield,6777000.0,1200.0,3,Bangalore,3.0,5647.5
Whitefield,9000000.0,1290.0,2,Bangalore,2.0,6976.7441860465115
Whitefield,4500000.0,1200.0,2,Bangalore,2.0,3750.0
Whitefield,4000000.0,1140.0,2,Bangalore,2.0,3508.7719298245615
Whitefield,7500000.0,1216.0,2,Bangalore,2.0,6167.763157894737
Whitefield,9484000.0,1356.0,2,Bangalore,2.0,6994.100294985251
Whitefield,10300000.0,1338.0,2,Bangalore,2.0,7698.056801195815
Whitefield,40000000.0,4097.0,3,Bangalore,3.0,9763.24139614352
Whitefield,5500000.0,1115.0,2,Bangalore,2.0,4932.735426008969
Whitefield,9000000.0,1870.0,3,Bangalore,3.0,4812.834224598931
Whitefield,20800000.0,3450.0,3,Bangalore,4.0,6028.985507246377
Whitefield,3536000.0,1105.0,2,Bangalore,2.0,3200.0
Whitefield,4279000.0,1074.0,2,Bangalore,2.0,3984.171322160149
Whitefield,5200000.0,1100.0,2,Bangalore,2.0,4727.272727272727
Whitefield,9033000.0,1267.0,2,Bangalore,2.0,7129.439621152328
Whitefield,55000000.0,5000.0,4,Bangalore,5.0,11000.0
Whitefield,14300000.0,2400.0,4,Bangalore,4.0,5958.333333333333
Whitefield,12500000.0,1836.0,3,Bangalore,3.0,6808.278867102396
Whitefield,5000000.0,1197.0,2,Bangalore,2.0,4177.109440267335
Whitefield,26900000.0,2297.0,5,Bangalore,5.0,11710.927296473661
Whitefield,20000000.0,3596.0,3,Bangalore,3.0,5561.735261401557
Whitefield,6500000.0,1275.0,3,Bangalore,2.0,5098.0392156862745
Whitefield,3900000.0,1155.0,2,Bangalore,2.0,3376.6233766233768
Whitefield,6200000.0,1141.0,2,Bangalore,2.0,5433.829973707274
Whitefield,8200000.0,1216.0,2,Bangalore,2.0,6743.421052631579
Whitefield,8800000.0,1495.0,2,Bangalore,3.0,5886.28762541806
Whitefield,10300000.0,1564.0,3,Bangalore,3.0,6585.677749360614
Whitefield,8400000.0,1585.0,3,Bangalore,3.0,5299.6845425867505
Whitefield,5600000.0,1200.0,3,Bangalore,3.0,4666.666666666667
Whitefield,5000000.0,1140.0,2,Bangalore,2.0,4385.964912280701
Whitefield,9000000.0,1558.0,3,Bangalore,3.0,5776.636713735558
Whitefield,7500000.0,1216.0,2,Bangalore,2.0,6167.763157894737
Whitefield,25000000.0,1500.0,3,Bangalore,3.0,16666.666666666668
Whitefield,7000000.0,1227.0,2,Bangalore,2.0,5704.9714751426245
Whitefield,12000000.0,1704.0,3,Bangalore,3.0,7042.2535211267605
Whitefield,7300000.0,1256.0,2,Bangalore,2.0,5812.101910828025
Whitefield,6238000.0,1195.0,2,Bangalore,2.0,5220.083682008368
Whitefield,6800000.0,1770.0,3,Bangalore,4.0,3841.80790960452
